Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Token Listrik,TOKEN LISTRIK PLN 20 50 100,token listrik,token listrik pln,token listrik pln,token listrik pln,6.0,3.0,3.0,50.0
Shopee,Token Listrik,Token Listrik Pintar Pulsa Khusus Meter 56 Melcoinda,token listrik,token listrik pintar pulsa khusus meter melcoinda,token listrik pulsa melcoinda,token listrik pulsa melcoinda,8.0,4.0,4.0,50.0
Shopee,Token Listrik,LAZ RYDHA - Token Listrik untuk Mushola Yatim & Dhuafa [5000],token listrik,laz rydha token listrik untuk mushola yatim dhuafa,laz rydha token listrik mushola dhuafa,laz rydha token listrik mushola dhuafa,11.0,6.0,5.0,45.5
Shopee,Token Listrik,Isi Pulsa TOKEN LISTRIK PLN Prabayar 20 50 100 200,token listrik,isi pulsa token listrik pln prabayar,pulsa token listrik pln prabayar,pulsa token listrik pln prabayar,10.0,5.0,5.0,50.0
Shopee,Token Listrik,Token 200K - 500K,token listrik,token k k,token,token,4.0,1.0,3.0,75.0
Shopee,Token Listrik,TOKEN LISTRIK PLN NOMINAL 5.000 TERMURAH,token listrik,token listrik pln nominal termurah,token listrik pln,token listrik pln,6.0,3.0,3.0,50.0
Shopee,Token Listrik,Token Listrik 10.000 Cepat dan mudah,token listrik,token listrik cepat dan mudah,token listrik mudah,token listrik mudah,6.0,3.0,3.0,50.0
Shopee,Token Listrik,Token Listrik PLN 10.000 | Isi Ulang Pulsa Listrik 10K Murah,token listrik,token listrik pln isi ulang pulsa listrik k murah,token listrik pln ulang pulsa listrik,token listrik pln ulang pulsa listrik,11.0,6.0,5.0,45.5
Shopee,Token Listrik,TERMURAH!!! TOKEN PLN | TOKEN LISTRIK | PULSA PLN | PULSA LISTRIK MURAH 50K 100K 200Kl,tagihan pln ,termurah token pln token listrik pulsa pln pulsa listrik murah k k kl,token pln token listrik pulsa pln pulsa listrik kl,token pln token listrik pulsa pln pulsa listrik kl,16.0,9.0,7.0,43.8
Shopee,Token Listrik,Token PLN dan tagihan PLN,token listrik,token pln dan tagihan pln,token pln tagihan pln,token pln tagih pln,5.0,4.0,1.0,20.0
Shopee,Token Listrik,TOKEN LISTRIK PLN NOMINAL 5K 10K 15K 20K 25K 50K - TOKEN LISTRIK CEPAT MUDAH PRAKTIS,token listrik,token listrik pln nominal k k k k k k token listrik cepat mudah praktis,token listrik pln token listrik mudah,token listrik pln token listrik mudah,16.0,6.0,10.0,62.5
Shopee,Token Listrik,Token Listrik PLN Prabayar 20.000 dengan Pengisian Cepat,token listrik,token listrik pln prabayar dengan pengisian cepat,token listrik pln prabayar pengisian,token listrik pln prabayar isi,8.0,5.0,3.0,37.5
Shopee,Token Listrik,HARGA PROMO TOKEN LISTRIK PLN 50 PROSES CEPAT!!,token listrik,harga promo token listrik pln proses cepat,token listrik pln proses,token listrik pln proses,8.0,4.0,4.0,50.0
Shopee,Token Listrik,PROMO TERMURAH !!! TOKEN LISTRIK | LISTRIK PRABAYAR,token listrik,promo termurah token listrik listrik prabayar,token listrik listrik prabayar,token listrik listrik prabayar,8.0,4.0,4.0,50.0
Shopee,Token Listrik,TOKEN PLN/PULSA LISTRIK,token listrik,token plnpulsa listrik,token plnpulsa listrik,token plnpulsa listrik,3.0,3.0,0.0,0.0
Shopee,Token Listrik,Token Listrik 20k Termurah Proses Cepat Asli,token listrik,token listrik k termurah proses cepat asli,token listrik proses,token listrik proses,7.0,3.0,4.0,57.1
Shopee,Token Listrik,Token Listrik PLN Prabayar-Nominal 5rb s/d 200rb,token listrik,token listrik pln prabayarnominal rb sd rb,token listrik pln prabayarnominal rb sd rb,token listrik pln prabayarnominal rb sd rb,7.0,7.0,0.0,0.0
Shopee,Token Listrik,TOKEN PLN - TOKEN PLN PROMO - PLN TOKEN PROMO - PLN TOKEN - TOKEN PLN 5K - TOKEN PLN 5 RIBU - TOKEN PLN 10K - TOKEN PLN 10 RIBU - TOKEN PLN 20K - TOKEN PLN 20 RIBU,token listrik,token pln token pln promo pln token promo pln token token pln k token pln ribu token pln k token pln ribu token pln k token pln ribu,token pln token pln pln token pln token token pln token pln ribu token pln token pln ribu token pln token pln ribu,token pln token pln pln token pln token token pln token pln ribu token pln token pln ribu token pln token pln ribu,40.0,23.0,17.0,42.5
Shopee,Token Listrik,"Token Listrik PLN 20.00-100.000 - Promo, Murah, Langsung Dikirim",token listrik,token listrik pln promo murah langsung dikirim,token listrik pln langsung dikirim,token listrik pln langsung kirim,9.0,5.0,4.0,44.4
Shopee,Token Listrik,Pulsa Listrik Token PLN Prabayar Murah Mudah Cepat,token listrik,pulsa listrik token pln prabayar murah mudah cepat,pulsa listrik token pln prabayar mudah,pulsa listrik token pln prabayar mudah,8.0,6.0,2.0,25.0
Shopee,Token Listrik,"Token Listrik  Nominal Kecil 5K, 10K, 15K, 20K, 50K Proses Cepat",token listrik,token listrik nominal kecil k k k k k proses cepat,token listrik proses,token listrik proses,11.0,3.0,8.0,72.7
Shopee,Token Listrik,Token Listrik 10k Termurah Terpercaya Amanah,token listrik,token listrik k termurah terpercaya amanah,token listrik,token listrik,6.0,2.0,4.0,66.7
Shopee,Token Listrik,Token Listrik PLN 50 Ribu Proses Langsung,token listrik,token listrik pln ribu proses langsung,token listrik pln ribu proses langsung,token listrik pln ribu proses langsung,7.0,6.0,1.0,14.3
Shopee,Token Listrik,Token Listrik Pulsa Listrik Token PLN 100 100RB,token listrik,token listrik pulsa listrik token pln rb,token listrik pulsa listrik token pln rb,token listrik pulsa listrik token pln rb,8.0,7.0,1.0,12.5
Shopee,Token Listrik,Token Listrik PLN Murah Promo,token listrik,token listrik pln murah promo,token listrik pln,token listrik pln,5.0,3.0,2.0,40.0
Shopee,Token Listrik,Token Listrik PLN 50 50000 / Pulsa Listrik 50K Murah,token listrik,token listrik pln pulsa listrik k murah,token listrik pln pulsa listrik,token listrik pln pulsa listrik,10.0,5.0,5.0,50.0
Shopee,Token Listrik,PULSA TOKEN LISTRIK PLN Prabayar Murah 20 50 100 200 Isi Ulang,token listrik,pulsa token listrik pln prabayar murah isi ulang,pulsa token listrik pln prabayar ulang,pulsa token listrik pln prabayar ulang,12.0,6.0,6.0,50.0
Shopee,Token Listrik,Token listrik PLN murah,token listrik,token listrik pln murah,token listrik pln,token listrik pln,4.0,3.0,1.0,25.0
Shopee,Token Listrik,Token Listrik Pln,token listrik,token listrik pln,token listrik pln,token listrik pln,3.0,3.0,0.0,0.0
Shopee,Token Listrik,PROMO Jual Token Listrik 100rb 200rb 500rb MURAH,token listrik,promo jual token listrik rb rb rb murah,token listrik rb rb rb,token listrik rb rb rb,8.0,5.0,3.0,37.5
Shopee,Token Listrik,token listrik listrik100  promo,token listrik,token listrik listrik promo,token listrik listrik,token listrik listrik,4.0,3.0,1.0,25.0
Shopee,Token Listrik,Token Listrik PLN 10K | Isi Ulang Listrik Instan Anti Ribet,token listrik,token listrik pln k isi ulang listrik instan anti ribet,token listrik pln ulang listrik anti ribet,token listrik pln ulang listrik anti ribet,11.0,7.0,4.0,36.4
Shopee,Token Listrik,Token 50,token listrik,token,token,token,2.0,1.0,1.0,50.0
Shopee,Token Listrik,Token Listrik Murah 20 50 100 Pengiriman Cepat,token listrik,token listrik murah pengiriman cepat,token listrik pengiriman,token listrik kirim,8.0,3.0,5.0,62.5
Shopee,Token Listrik,Token Listrik Mini 5Rb | 10 | 15 | 20 | 25.,token listrik,token listrik mini rb,token listrik rb,token listrik rb,12.0,3.0,9.0,75.0
Shopee,Token Listrik,Token PLN 5K 10K 5K 20K 30K 40K 50K,token listrik,token pln k k k k k k k,token pln,token pln,9.0,2.0,7.0,77.8
Shopee,Token Listrik,TOKEN PLN PROMO 20K MURAH TERLARIS,token listrik,token pln promo k murah terlaris,token pln,token pln,6.0,2.0,4.0,66.7
Shopee,Token Listrik,[PROMO]TOKEN LISTRIK  / LISTRIK PRABAYAR MURAH 20RB 50RB 100RB,token listrik,promotoken listrik listrik prabayar murah rb rb rb,promotoken listrik listrik prabayar rb rb rb,promotoken listrik listrik prabayar rb rb rb,9.0,7.0,2.0,22.2
Shopee,Token Listrik,Token Listrik PLN 15k,token listrik,token listrik pln k,token listrik pln,token listrik pln,4.0,3.0,1.0,25.0
Shopee,Token Listrik,PROMO TOKEN LISTRIK ISI ULANG PLN 20RB 50RB 100RB MURAH 20K 20000 50K 50000 RIBU 100K PRABAYAR,token listrik,promo token listrik isi ulang pln rb rb rb murah k k ribu k prabayar,token listrik ulang pln rb rb rb ribu prabayar,token listrik ulang pln rb rb rb ribu prabayar,17.0,9.0,8.0,47.1
Shopee,Token Listrik,TOKEN LISTRIK 20K 20000 20Ribu 20Rb | Promo Pulsa PLN Pintar Eceran Grosir Murah Langsung Kirim Kode Via Chat,token listrik,token listrik k ribu rb promo pulsa pln pintar eceran grosir murah langsung kirim kode via chat,token listrik ribu rb pulsa pln eceran langsung kode via chat,token listrik ribu rb pulsa pln ecer langsung kode via chat,19.0,11.0,8.0,42.1
Shopee,Token Listrik,TOKEN LISTRIK PROMO PLN MURAH 15 25k 20 20k 50 50k 100 100k 200 200k 500 500k 1 juta,token listrik,token listrik promo pln murah k k k k k k juta,token listrik pln juta,token listrik pln juta,19.0,4.0,15.0,78.9
Shopee,Token Listrik,Promo Token Listrik 15 PLN,token listrik,promo token listrik pln,token listrik pln,token listrik pln,5.0,3.0,2.0,40.0
Shopee,Token Listrik,Token Listrik PLN 20 50 100 200 500,token listrik,token listrik pln,token listrik pln,token listrik pln,8.0,3.0,5.0,62.5
Shopee,Token Listrik,Token listrik MURAH,token listrik,token listrik murah,token listrik,token listrik,3.0,2.0,1.0,33.3
Shopee,Token Listrik,Stiker Vinyl JUAL PULSA DAN TOKEN LISTRIK 10X23CM,stiker vinyl,stiker vinyl jual pulsa dan token listrik xcm,stiker vinyl pulsa token listrik xcm,stiker vinyl pulsa token listrik xcm,8.0,6.0,2.0,25.0
Shopee,Token Listrik,Struk Nota Pembelian Token Listrik Struk Pembelian Token Listrik Nota Token Listrik,token listrik,struk nota pembelian token listrik struk pembelian token listrik nota token listrik,struk nota pembelian token listrik struk pembelian token listrik nota token listrik,struk nota beli token listrik struk beli token listrik nota token listrik,12.0,12.0,0.0,0.0
Shopee,Token Listrik,Box Meteran Token Telephone Mika Mdf 6mm,box meteran token,box meteran token telephone mika mdf mm,meteran token telephone mika mdf,meter token telephone mika mdf,7.0,5.0,2.0,28.6
Shopee,Token Listrik,Leonardo Ai 8500 token Private,leonardo ai,leonardo ai token private,leonardo ai token private,leonardo ai token private,5.0,4.0,1.0,20.0
Shopee,Token Listrik,Box Kwh Meter Pulsa Transparan Token Listrik 27x19x13 Cm,token listrik,box kwh meter pulsa transparan token listrik xx cm,kwh pulsa token listrik xx,kwh pulsa token listrik xx,9.0,5.0,4.0,44.4
Shopee,Token Listrik,Box Meteran Telephone Pintu Putih MDF 30x21x12,box meteran,box meteran telephone pintu putih mdf xx,meteran telephone pintu mdf xx,meter telephone pintu mdf xx,7.0,5.0,2.0,28.6
Shopee,Token Listrik,papan lampu LED tulisan PULSA TOKEN DANA TRANSFER dimensi 70x20 cm daya 12 watt tinggal colok listrik,papan lampu led,papan lampu led tulisan pulsa token dana transfer dimensi x cm daya watt tinggal colok listrik,papan lampu led tulisan pulsa token dana transfer dimensi daya watt tinggal colok listrik,papan lampu led tulis pulsa token dana transfer dimensi daya watt tinggal colok listrik,17.0,14.0,3.0,17.6
Shopee,Token Listrik,Box Token Pulsa MDF 30x21x12 Mostera,box token pulsa,box token pulsa mdf xx mostera,token pulsa mdf xx mostera,token pulsa mdf xx mostera,6.0,5.0,1.0,16.7
Shopee,Token Listrik,Rumah Saklar / Nero Inbowdus / Flush Box 86,saklar,rumah saklar nero inbowdus flush box,rumah saklar nero inbowdus flush,rumah saklar nero inbowdus flush,9.0,5.0,4.0,44.4
Shopee,Token Listrik,Powerpal Katalog NR Booster Penghemat Listrik UpTo 4400watt,penghemat listrik,powerpal katalog nr booster penghemat listrik upto watt,powerpal katalog nr booster penghemat listrik upto watt,powerpal katalog nr booster hemat listrik upto watt,8.0,8.0,0.0,0.0
Shopee,Token Listrik,Stabilizer Listrik Auto Start 500W-2500W EMI Filter,stabilizer listrik,stabilizer listrik auto start ww emi filter,stabilizer listrik auto start ww emi filter,stabilizer listrik auto start ww emi filter,7.0,7.0,0.0,0.0
Shopee,Token Listrik,Box Meteran Listrik Token PLN Kayu MDF Anti Luntur,token listrik,box meteran listrik token pln kayu mdf anti luntur,meteran listrik token pln kayu mdf anti luntur,meter listrik token pln kayu mdf anti luntur,9.0,8.0,1.0,11.1
Shopee,Token Listrik,TERMURAH!! Token Listrik Prabayar | Pulsa Listrik PLN 10k-20k-50k,token listrik,termurah token listrik prabayar pulsa listrik pln kkk,token listrik prabayar pulsa listrik pln kkk,token listrik prabayar pulsa listrik pln kkk,9.0,7.0,2.0,22.2
Shopee,Token Listrik,Token listrik pulsa listrik 50k murah,token listrik,token listrik pulsa listrik k murah,token listrik pulsa listrik,token listrik pulsa listrik,6.0,4.0,2.0,33.3
Shopee,Token Listrik,TOKEN PLN,token listrik,token pln,token pln,token pln,2.0,2.0,0.0,0.0
Shopee,Token Listrik,Token Listrik 10k Promo,token listrik,token listrik k promo,token listrik,token listrik,4.0,2.0,2.0,50.0
Shopee,Token Listrik,Nota Token Listrik Murah HVS 70g 50 Lembar,token listrik,nota token listrik murah hvs g lembar,nota token listrik hvs,nota token listrik hvs,8.0,4.0,4.0,50.0
Shopee,Token Listrik,Stiker Cek Token Listrik jangan sampai kehabisan,stiker token listrik,stiker cek token listrik jangan sampai kehabisan,stiker cek token listrik kehabisan,stiker cek token listrik habis,7.0,5.0,2.0,28.6
Shopee,Token Listrik,[ 100x50cm ] Print Spanduk Konter Jualan Pulsa dan Token Listrik,spanduk pulsa dan token listrik,xcm print spanduk konter jualan pulsa dan token listrik,xcm print spanduk konter pulsa token listrik,xcm print spanduk konter pulsa token listrik,11.0,7.0,4.0,36.4
Shopee,Token Listrik,Box Kwh Meteran Listrik Token/Box Tutup Kwh Meteran Listrik,tutup kwh meteran listrik,box kwh meteran listrik tokenbox tutup kwh meteran listrik,kwh meteran listrik tokenbox tutup kwh meteran listrik,kwh meter listrik tokenbox tutup kwh meter listrik,9.0,8.0,1.0,11.1
Shopee,Token Listrik,Alat Penghemat Listrik Hemat Daya Listrik Electricity Saving Box Token Meteran Rumah Ac Kulkas Paling Efektif,alat penghemat listrik,alat penghemat listrik hemat daya listrik electricity saving box token meteran rumah ac kulkas paling efektif,alat penghemat listrik daya listrik electricity saving token meteran rumah ac kulkas,alat hemat listrik daya listrik electricity saving token meter rumah ac kulkas,16.0,12.0,4.0,25.0
Shopee,Token Listrik,Struk token listrik murah,token listrik,struk token listrik murah,struk token listrik,struk token listrik,4.0,3.0,1.0,25.0
Shopee,Token Listrik,2025 Penghemat Listrik PLN Electric Saver / Electricity Saving Box Alat Hemat Daya kWh Soft Start Tagihan Pulsa Token / Bulanan-Aura Mobil,penghemat listrik,penghemat listrik pln electric saver electricity saving box alat hemat daya kwh soft start tagihan pulsa token bulananaura mobil,penghemat listrik pln electric saver electricity saving alat daya kwh soft start tagihan pulsa token bulananaura,hemat listrik pln electric saver electricity saving alat daya kwh soft start tagih pulsa token bulananaura,22.0,16.0,6.0,27.3
Shopee,Token Listrik,STRUK PEMBELIAN TOKEN LISTRIK PULSA BISA PAKAI NAMA TOKO UKURAN 10 X 4.5 CM BAHAN HVS,token listrik,struk pembelian token listrik pulsa bisa pakai nama toko ukuran x cm bahan hvs,struk pembelian token listrik pulsa pakai nama hvs,struk beli token listrik pulsa pakai nama hvs,16.0,8.0,8.0,50.0
Shopee,Token Listrik,Alat Penghemat Listrik Hemat Daya 80%-90% Berlaku Untuk Semua Meteran Listrik COD,penghemat listrik,alat penghemat listrik hemat daya berlaku untuk semua meteran listrik cod,alat penghemat listrik daya berlaku meteran listrik,alat hemat listrik daya laku meter listrik,12.0,7.0,5.0,41.7
Shopee,Token Listrik,SPANDUK TRANSFER / TOKEN LISTRIK / FREE EDIT,token listrik,spanduk transfer token listrik free edit,spanduk transfer token listrik edit,spanduk transfer token listrik edit,8.0,5.0,3.0,37.5
Shopee,Token Listrik,PROMO!!Bok Meteran Desain Telephone Meteran Token/Listrik Tempat Pelindung Bok Meteran Listrik Token,bok meteran listrik,promobok meteran desain telephone meteran tokenlistrik tempat pelindung bok meteran listrik token,promobok meteran desain telephone meteran tokenlistrik pelindung bok meteran listrik token,promobok meter desain telephone meter tokenlistrik lindung bok meter listrik token,12.0,11.0,1.0,8.3
Shopee,Token Listrik,STRUK TOKEN LISTRIK/nota struk token listrik isi 50lembar,token listrik,struk token listriknota struk token listrik isi lembar,struk token listriknota struk token listrik,struk token listriknota struk token listrik,8.0,6.0,2.0,25.0
Shopee,Token Listrik,Bok Meteran PLN Desain Telephone Prabayar token/listrik | Pelindung Meteran hiasan dekorasi Rumah,meteran pln,bok meteran pln desain telephone prabayar tokenlistrik pelindung meteran hiasan dekorasi rumah,bok meteran pln desain telephone prabayar tokenlistrik pelindung meteran hiasan dekorasi rumah,bok meter pln desain telephone prabayar tokenlistrik lindung meter hias dekorasi rumah,13.0,12.0,1.0,7.7
Shopee,Token Listrik,KOTAK BOX PENGAMAN PLN KWH METER PULSA TOKEN,token listrik,kotak box pengaman pln kwh meter pulsa token,pengaman pln kwh pulsa token,kam pln kwh pulsa token,8.0,5.0,3.0,37.5
Shopee,Token Listrik,Stiker Jual Pulsa Dan Token Listrik Tahan Air,pulsa listrik,stiker jual pulsa dan token listrik tahan air,stiker pulsa token listrik tahan air,stiker pulsa token listrik tahan air,8.0,6.0,2.0,25.0
Shopee,Token Listrik,BOX KWH METERAN LISTRIK TOKEN PELINDUNG BOX PLN TOKEN LISTRIK PRABAYAR MURAH KERAS,token listrik,box kwh meteran listrik token pelindung box pln token listrik prabayar murah keras,kwh meteran listrik token pelindung pln token listrik prabayar,kwh meter listrik token lindung pln token listrik prabayar,13.0,9.0,4.0,30.8
Shopee,Token Listrik,Struk Token Listrik Struk Pembelian Token Listrik Ukuran 10 X 4.5 Cm,token listrik,struk token listrik struk pembelian token listrik ukuran x cm,struk token listrik struk pembelian token listrik,struk token listrik struk beli token listrik,12.0,7.0,5.0,41.7
Shopee,Token Listrik,STIKER KONTER JUAL PULSA PAKET DATA / TOKEN LISTRIK / TERIMA TARIK TUNAI,token listrik,stiker konter jual pulsa paket data token listrik terima tarik tunai,stiker konter pulsa data token listrik terima tarik tunai,stiker konter pulsa data token listrik terima tarik tunai,13.0,9.0,4.0,30.8
Shopee,Token Listrik,Struk Nota Token Listrik PLN Perforasi 50 Lembar,token listrik,struk nota token listrik pln perforasi lembar,struk nota token listrik pln perforasi,struk nota token listrik pln perforasi,8.0,6.0,2.0,25.0
