Source,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,1Set Isi 10Pcs Kawat Behel Niti Archwire Elastis Ortho,kawat behel,set isi pcs kawat behel niti archwire elastis ortho,kawat behel niti archwire ortho,kawat behel niti archwire ortho,9.0,5.0,4.0,44.4
Shopee,Zact Tube 190 gr,zact tube,zact tube gr,zact tube,zact tube,4.0,2.0,2.0,50.0
Shopee,SIKAT GIGI NANO FIBER MICRO / SIKAT GIGI BULU LEMBUT / SIKAT GIGI KHUSUS BEHEL / TOOTHBRUSH,sikat gigi,sikat gigi nano fiber micro sikat gigi bulu lembut sikat gigi khusus behel toothbrush,sikat gigi nano fiber micro sikat gigi bulu sikat gigi behel toothbrush,sikat gigi nano fiber micro sikat gigi bulu sikat gigi behel toothbrush,17.0,12.0,5.0,29.4
Shopee,ORIGINAL & PREMIUM Karet Behel Power O Motif Bulat Ring Untuk Bracket Permanen / Lepas Pasang PERPICS / Ligature Ties Behelldental Super Tebal Kuat Awet Aman dan Steril,karet behel power,original premium karet behel power o motif bulat ring untuk bracket permanen lepas pasang perpics ligature ties behelldental super tebal kuat awet aman dan steril,behel power ring bracket perpics ligature ties behelldental,behel power ring bracket perpics ligature ties behelldental,28.0,8.0,20.0,71.4
Shopee,Colgate Toothpaste Optic White Plus Shine 100g,colgate optic white,colgate toothpaste optic white plus shine g,colgate toothpaste optic white shine,colgate toothpaste optic white shine,7.0,5.0,2.0,28.6
Shopee,Sikat Gigi Bambu Bamboo Toothbrush Kayu Ramah Lingkungan Eco Friendly,sikat gigi bambu,sikat gigi bambu bamboo toothbrush kayu ramah lingkungan eco friendly,sikat gigi bambu bamboo toothbrush kayu lingkungan friendly,sikat gigi bambu bamboo toothbrush kayu lingkung friendly,10.0,8.0,2.0,20.0
Shopee,Systema Pasta Gigi Menthol Breeze Tube 190 gr,pasta gigi menthol breeze,systema pasta gigi menthol breeze tube gr,systema pasta gigi menthol breeze tube,systema pasta gigi menthol breeze tube,8.0,6.0,2.0,25.0
Shopee,Power O AO per Pcs/ Karet Ortho Behel / Karet Ortho,karet ortho,power o ao per pcs karet ortho behel karet ortho,power ao ortho behel ortho,power ao ortho behel ortho,11.0,5.0,6.0,54.5
Shopee,Pepsodent Pasta Gigi Sweet Strawberry 45 gr x2,pepsodent pasta gigi,pepsodent pasta gigi sweet strawberry gr x,pepsodent pasta gigi sweet strawberry,pepsodent pasta gigi sweet strawberry,8.0,5.0,3.0,37.5
Shopee,Karet Behel Power O Lokal Ortodontik Isi 1 Stik,karet behel power,karet behel power o lokal ortodontik isi stik,behel power ortodontik stik,behel power ortodontik stik,9.0,4.0,5.0,55.6
Shopee,Kotak Retainer Dental / Tempat Gigi Palsu Denture Box,kotak retainer dental,kotak retainer dental tempat gigi palsu denture box,retainer dental gigi denture,retainer dental gigi denture,9.0,4.0,5.0,55.6
Shopee,Ciptadent Pasta Gigi Maxi 12 Cool Mint Tube Plus Jumbo 225 gr x3,ciptadent pasta gigi,ciptadent pasta gigi maxi cool mint tube plus jumbo gr x,ciptadent pasta gigi maxi cool mint tube,ciptadent pasta gigi maxi cool mint tube,13.0,7.0,6.0,46.2
Shopee,[BPOM] METOO PASTA GIGI MW3- BPOM- 100g*1/2/3 - pemutih gigi / Bebas Sensitif / Bebas Karang Gigi / Pasta Gigi Probiotik / Membersihkan Noda Gigi / Karang Gigi / Gusi Sensitif,metoo pasta gigi,bpom metoo pasta gigi mw bpom g pemutih gigi bebas sensitif bebas karang gigi pasta gigi probiotik membersihkan noda gigi karang gigi gusi sensitif,bpom metoo pasta gigi mw bpom pemutih gigi karang gigi pasta gigi probiotik membersihkan noda gigi karang gigi gusi,bpom metoo pasta gigi mw bpom mutih gigi karang gigi pasta gigi probiotik bersih noda gigi karang gigi gusi,31.0,19.0,12.0,38.7
Shopee,PASTA GIGI PEMUTIH CIPTADENT 30 GR DAN PEPSODENT 25 GR,ciptadent pepsodent,pasta gigi pemutih ciptadent gr dan pepsodent gr,pasta gigi pemutih ciptadent pepsodent,pasta gigi mutih ciptadent pepsodent,10.0,5.0,5.0,50.0
Shopee,Med+ Dental Floss / Tusuk Gigi 1 Pack 50 Pcs / Benang Gigi 2 in 1 / Pembersih Sela Gigi / Toothpick,dental floss,med dental floss tusuk gigi pack pcs benang gigi in pembersih sela gigi toothpick,med dental floss tusuk gigi benang gigi in pembersih gigi toothpick,med dental floss tusuk gigi benang gigi in bersih gigi toothpick,22.0,11.0,11.0,50.0
Shopee,HAYYLIFE Ultra Soft Sikat Gigi Serat Bulu Halus Dengan Cover Tabung Pelindung HL-BAA501,haylorife sikat gigi,hayylife ultra soft sikat gigi serat bulu halus dengan cover tabung pelindung hlbaa,hayylife soft sikat gigi serat bulu cover tabung pelindung hlbaa,hayylife soft sikat gigi serat bulu cover tabung lindung hlbaa,13.0,10.0,3.0,23.1
Shopee,Pasta Gigi Nasa - Odol Herbal Nasa - PGN Nasa - Merontokkan Karang Gigi - Stokis NASA,nasa odol pasta gigi,pasta gigi nasa odol herbal nasa pgn nasa merontokkan karang gigi stokis nasa,pasta gigi nasa odol herbal nasa pgn nasa merontokkan karang gigi stokis nasa,pasta gigi nasa odol herbal nasa pgn nasa rontok karang gigi stok nasa,17.0,13.0,4.0,23.5
Shopee,Karet Behel Power O Creative Per Biji,karet behel power,karet behel power o creative per biji,behel power creative,behel power creative,7.0,3.0,4.0,57.1
Shopee,1 set isi 3 pcs alat pemeriksaan standar gigi kaca mulut pinset sonde 3in1,alat pemeriksaan gigi,set isi pcs alat pemeriksaan standar gigi kaca mulut pinset sonde in,alat pemeriksaan gigi kaca mulut pinset sonde in,alat periksa gigi kaca mulut pinset sonde in,14.0,8.0,6.0,42.9
Shopee,Wire Kawat Niti Wire Lentur Behel Perawatan Gigi Ortho Behel Murah 012 014 016 018 020,wire kawat niti wire,wire kawat niti wire lentur behel perawatan gigi ortho behel murah,wire kawat niti wire behel perawatan gigi ortho behel,wire kawat niti wire behel awat gigi ortho behel,16.0,9.0,7.0,43.8
Shopee,Gigi Palsu Temptooth isi 1.000 butir / Lem Tambal Gigi patah dan Berlubang,temptooth gigi palsu,gigi palsu temptooth isi butir lem tambal gigi patah dan berlubang,gigi temptooth lem tambal gigi patah berlubang,gigi temptooth lem tambal gigi patah lubang,13.0,7.0,6.0,46.2
Shopee,Colgate Toothpaste Optic White Purple 100g,colgate optic white,colgate toothpaste optic white purple g,colgate toothpaste optic white purple,colgate toothpaste optic white purple,6.0,5.0,1.0,16.7
Shopee,(PGN) Pasta Gigi Nasa - Pasta Gigi Membantu Menghilangkan Karang Gigi - Rumah Cantikkk,pasta gigi nasa,pgn pasta gigi nasa pasta gigi membantu menghilangkan karang gigi rumah cantikkk,pgn pasta gigi nasa pasta gigi membantu menghilangkan karang gigi rumah cantikkk,pgn pasta gigi nasa pasta gigi bantu hilang karang gigi rumah cantikkk,14.0,12.0,2.0,14.3
Shopee,BUCCAL TUBE FDA HIGH QUALITY PENGUNCI BEHEL BRACKET KAWAT GIGI GERAHAM M1 M2 ROTH BUCAL - DENTAL ORTHO ORIGINAL - First Molar Second Molar Band Bands,buccal tube pengunci behel kawat gigi geraham,buccal tube fda high quality pengunci behel bracket kawat gigi geraham m m roth bucal dental ortho original first molar second molar band bands,buccal tube fda high quality pengunci behel bracket kawat gigi geraham roth bucal dental ortho first second band bands,buccal tube fda high quality kunci behel bracket kawat gigi geraham roth bucal dental ortho first second band bands,26.0,19.0,7.0,26.9
Shopee,Pepsodent Pasta Gigi Pencegah Gigi Berlubang 225G Value Pack x12,pepsodent pasta gigi,pepsodent pasta gigi pencegah gigi berlubang g value pack x,pepsodent pasta gigi pencegah gigi berlubang value,pepsodent pasta gigi cegah gigi lubang value,10.0,7.0,3.0,30.0
Shopee,BETADINE MOUTHWASH & GARGLE Obat Kumur Antiseptik 100ml,betadine mouthwash,betadine mouthwash gargle obat kumur antiseptik ml,betadine mouthwash gargle obat kumur antiseptik,betadine mouthwash gargle obat kumur antiseptik,8.0,6.0,2.0,25.0
Shopee,Enzim Pasta Gigi Anak-Anak Strawberry Flavour 42 gr,enzim pasta gigi anak-anak,enzim pasta gigi anakanak strawberry flavour gr,enzim pasta gigi anakanak strawberry flavour,enzim pasta gigi anakanak strawberry flavour,8.0,6.0,2.0,25.0
Shopee,Siwak Basah Al KHAIR PREMIUM JUMBO HOLDER Premium Asli Arab Sunnah Gigi Menjaga Kesehatan Mulut,siwak basah al khair,siwak basah al khair premium jumbo holder premium asli arab sunnah gigi menjaga kesehatan mulut,siwak al holder arab sunnah gigi menjaga kesehatan mulut,siwak al holder arab sunnah gigi jaga sehat mulut,15.0,9.0,6.0,40.0
Shopee,TER MURAH !! 600 BUTIR TEMPTOOTH GIGI PALSU SEMENTARA PENAMBAL GIGI PATAH RENGGANG / TEMTOOTH / BAHAN TAMBAL GIGI BOLONG BERLUBANG / TEMPORARY TOOTH INSTAN PRAKTIS / TEMPTOOTH GINGSUL PATAH LEM ORIGINAL ISI 600 / 500 / 400 / 300 / 200 / 100 BUTIR,temptooth,ter murah butir temptooth gigi palsu sementara penambal gigi patah renggang temtooth bahan tambal gigi bolong berlubang temporary tooth instan praktis temptooth gingsul patah lem original isi butir,ter temptooth gigi penambal gigi patah renggang temtooth tambal gigi berlubang temporary tooth temptooth patah lem,ter temptooth gigi tambal gigi patah renggang temtooth tambal gigi lubang temporary tooth temptooth patah lem,45.0,16.0,29.0,64.4
Shopee,Paket Hemat 3 pcs Ciptadent 75 gram,ciptadent,paket hemat pcs ciptadent gram,ciptadent,ciptadent,7.0,1.0,6.0,85.7
Shopee,Pepsodent Pasta Gigi Siwak & Mint 150+25 g,pepsodent pasta gigi,pepsodent pasta gigi siwak mint g,pepsodent pasta gigi siwak mint,pepsodent pasta gigi siwak mint,8.0,5.0,3.0,37.5
Shopee,PEMBUKA MULUT/WARNA BIRU,pembuka mulut,pembuka mulutwarna biru,pembuka mulutwarna,buka mulutwarna,3.0,2.0,1.0,33.3
Shopee,Power O Karet Behel,power o karet,power o karet behel,power behel,power behel,4.0,2.0,2.0,50.0
Shopee,SIWAK Premium AL FAZAL Berkualitas Bagus Basah Untuk Kesehatan Gigi Mulut Sunnah Nabi bersiwak,siwak premium,siwak premium al fazal berkualitas bagus basah untuk kesehatan gigi mulut sunnah nabi bersiwak,siwak al fazal bagus kesehatan gigi mulut sunnah nabi bersiwak,siwak al fazal bagus sehat gigi mulut sunnah nabi bersiwak,14.0,10.0,4.0,28.6
Shopee,Interdental Brush / Sikat Gigi Behel / Sikat Sela Kawat Gigi,interdental brush,interdental brush sikat gigi behel sikat sela kawat gigi,interdental brush sikat gigi behel sikat kawat gigi,interdental brush sikat gigi behel sikat kawat gigi,11.0,8.0,3.0,27.3
Shopee,"[CLEARANCE SALE] Go Smile Bad Breath Go Away Mouthspray Peach - Mouth Spray Mulut Fresh untuk Menghilangkan Bau Mulut Penyegar Mulut Parfum Mulut | Mulut Segar Instan | Probiotik, Rasa Peach, Bebas Gula [BPOM}",go smile mouth spray,clearance sale go smile bad breath go away mouthspray peach mouth spray mulut fresh untuk menghilangkan bau mulut penyegar mulut parfum mulut mulut segar instan probiotik rasa peach bebas gula bpom,go smile bad breath go away mouthspray peach mouth spray mulut fresh menghilangkan bau mulut penyegar mulut parfum mulut mulut probiotik peach gula bpom,go smile bad breath go away mouthspray peach mouth spray mulut fresh hilang bau mulut segar mulut parfum mulut mulut probiotik peach gula bpom,34.0,24.0,10.0,29.4
Shopee,Sikat gigi ortho behel dengan tutup BONUS INTERDENTAL BRUSH orthodontic tooth brush dr smith dr smile tengah cekung v trim,ortho behel tooth brush,sikat gigi ortho behel dengan tutup bonus interdental brush orthodontic tooth brush dr smith dr smile tengah cekung v trim,sikat gigi ortho behel tutup bonus interdental brush orthodontic tooth brush dr smith dr smile trim,sikat gigi ortho behel tutup bonus interdental brush orthodontic tooth brush dr smith dr smile trim,20.0,16.0,4.0,20.0
Shopee,Pepsodent Pasta Gigi Complete 8 Charcoal Whitening 160G,pepsodent pasta gigi,pepsodent pasta gigi complete charcoal whitening g,pepsodent pasta gigi complete charcoal whitening,pepsodent pasta gigi complete charcoal whitening,8.0,6.0,2.0,25.0
Shopee,Colgate Super Flexi Charcoal Soft Toothbrush - Sikat Gigi (3pcs),colgate super flexi charcoal soft toothbrush,colgate super flexi charcoal soft toothbrush sikat gigi pcs,colgate flexi charcoal soft toothbrush sikat gigi,colgate flexi charcoal soft toothbrush sikat gigi,10.0,7.0,3.0,30.0
Shopee,HIGH QUALITY AMERICAN ORTHODONTICS SUPER TEBAL POWER O Ori Behelldental - Karet Pehel Motif ORTHO USA Premium Ligature Ties - Motif Ring Bulat Orthodontic Rubber Braces - Bracket Kawat Gigi Orthodontics ORIGINAL - ISI 1Pcs,ortho usa premium ligature ties,high quality american orthodontics super tebal power o ori behelldental karet pehel motif ortho usa premium ligature ties motif ring bulat orthodontic rubber braces bracket kawat gigi orthodontics original isi pcs,high quality american orthodontics power behelldental pehel ortho usa ligature ties ring orthodontic rubber braces bracket kawat gigi orthodontics,high quality american orthodontics power behelldental pehel ortho usa ligature ties ring orthodontic rubber braces bracket kawat gigi orthodontics,35.0,19.0,16.0,45.7
Shopee,pasta gigi pepsodent/formula/delident/ciptadent 25-30g (10pcs),pepsodent,pasta gigi pepsodentformuladelidentciptadent g pcs,pasta gigi pepsodentformuladelidentciptadent,pasta gigi pepsodentformuladelidentciptadent,5.0,3.0,2.0,40.0
Shopee,"(SKR) Sikat Gigi Behel , Sikat Sela Kawat Gigi",skat gigi,skr sikat gigi behel sikat sela kawat gigi,skr sikat gigi behel sikat kawat gigi,skr sikat gigi behel sikat kawat gigi,9.0,7.0,2.0,22.2
Shopee,Dental Kit Hotel Super Jet Opp ( Isi 10 Pcs ),dental kit hotel,dental kit hotel super jet opp isi pcs,dental kit hotel jet opp,dental kit hotel jet opp,11.0,5.0,6.0,54.5
Shopee,[BPOM]METOO MW-3 2*100g - pemutih gigi / Bebas Sensitif / Bebas Karang Gigi / Pasta Gigi Probiotik / Karang Gigi / Gusi Sensitif / Membersihkan Noda Gigi,metoo mw-3 pasta gigi,bpommetoo mw g pemutih gigi bebas sensitif bebas karang gigi pasta gigi probiotik karang gigi gusi sensitif membersihkan noda gigi,bpommetoo mw pemutih gigi karang gigi pasta gigi probiotik karang gigi gusi membersihkan noda gigi,bpommetoo mw mutih gigi karang gigi pasta gigi probiotik karang gigi gusi bersih noda gigi,27.0,15.0,12.0,44.4
Shopee,Dental bur prophy brush polishing brush flat nylon profilaksis prophylaxis after scaling scalling skeling poles gigi nilon kecil ALICE DENTAL ALICEDENTAL,dental bur prophy brush polishing brush,dental bur prophy brush polishing brush flat nylon profilaksis prophylaxis after scaling scalling skeling poles gigi nilon kecil alice dental alicedental,dental bur prophy brush polishing brush flat nylon profilaksis prophylaxis after scaling scalling skeling poles gigi nilon alice dental alicedental,dental bur prophy brush polishing brush flat nylon profilaksis prophylaxis after scaling scalling skeling poles gigi nilon alice dental alicedental,21.0,20.0,1.0,4.8
Shopee,Ciptadent Pasta Gigi Maxi 12 Cool Mint Tube 190 gr x2,ciptadent pasta gigi,ciptadent pasta gigi maxi cool mint tube gr x,ciptadent pasta gigi maxi cool mint tube,ciptadent pasta gigi maxi cool mint tube,11.0,7.0,4.0,36.4
Shopee,Penambal Gigi 250 Butir - Temptooth Gigi Palsu 250 Butir - Temporary Tooth Repair Kit Denture Teeth,temptooth gigi palsu,penambal gigi butir temptooth gigi palsu butir temporary tooth repair kit denture teeth,penambal gigi temptooth gigi temporary tooth repair kit denture teeth,tambal gigi temptooth gigi temporary tooth repair kit denture teeth,17.0,10.0,7.0,41.2
Shopee,500 Butir Temptooth Penutup Gigi Berlubang Penambal Gigi Palsu - Penambal Gigi Ompong Berlubang,temptooth penutup gigi,butir temptooth penutup gigi berlubang penambal gigi palsu penambal gigi ompong berlubang,temptooth penutup gigi berlubang penambal gigi penambal gigi berlubang,temptooth tutup gigi lubang tambal gigi tambal gigi lubang,14.0,9.0,5.0,35.7
Shopee,PENAMBAL GIGI BERLUBANG 50 BUTIR / TEMPTOOTH / GIGI PALSU / LEM GIGI PADAT / LEM GIGI BERLUBANG,penambal gigi,penambal gigi berlubang butir temptooth gigi palsu lem gigi padat lem gigi berlubang,penambal gigi berlubang temptooth gigi lem gigi lem gigi berlubang,tambal gigi lubang temptooth gigi lem gigi lem gigi lubang,18.0,10.0,8.0,44.4
Shopee,Sikat Gigi Behel BONUS INTERDENTAL BRUSH Ortho V PREMIUM Dengan Tutup LURUS bisa di BENGKOK in - BRUSH Orthodontic Tooth Brush Dr Smith Dr Smile Tengah Cekung V Trim - Sikat Sela Celah Tusuk Penghilang Plak Gigi - Toothbrush Ortho Behelldental,sikat gigi behel,sikat gigi behel bonus interdental brush ortho v premium dengan tutup lurus bisa di bengkok in brush orthodontic tooth brush dr smith dr smile tengah cekung v trim sikat sela celah tusuk penghilang plak gigi toothbrush ortho behelldental,sikat gigi behel bonus interdental brush ortho tutup in brush orthodontic tooth brush dr smith dr smile trim sikat celah tusuk penghilang plak gigi toothbrush ortho behelldental,sikat gigi behel bonus interdental brush ortho tutup in brush orthodontic tooth brush dr smith dr smile trim sikat celah tusuk hilang plak gigi toothbrush ortho behelldental,41.0,27.0,14.0,34.1
Shopee,Oral-B Sikat Gigi Toothbrush 123 Medium 3s [P&G],oral b sikat gigi,oralb sikat gigi toothbrush medium s pg,oralb sikat gigi toothbrush pg,oralb sikat gigi toothbrush pg,8.0,5.0,3.0,37.5
Shopee,Pepsodent Pasta Gigi Sweet Strawberry 45 gr x3,pepsodent pasta gigi,pepsodent pasta gigi sweet strawberry gr x,pepsodent pasta gigi sweet strawberry,pepsodent pasta gigi sweet strawberry,8.0,5.0,3.0,37.5
Shopee,Pepsodent Sikat Gigi Nanosoft Clean Isi 3,error,pepsodent sikat gigi nanosoft clean isi,pepsodent sikat gigi nanosoft clean,pepsodent sikat gigi nanosoft clean,7.0,5.0,2.0,28.6
Shopee,TEBAL KUAT KARET BEHEL POWER CHAIN AO USA TEBAL 1 ROLL / 1 Gulung Panjang Meter / Rantai Tarik Sambung Rubber Band Bracket Braces Kawat Gigi / Ligature Ties Tie Dental Orthodontic / Ortho Gigi 1 Gulungan atau Rol / Kawat Braces Behelldental,tebal karet behel power chain,tebal kuat karet behel power chain ao usa tebal roll gulung panjang meter rantai tarik sambung rubber band bracket braces kawat gigi ligature ties tie dental orthodontic ortho gigi gulungan atau rol kawat braces behelldental,behel power chain ao usa gulung rantai tarik sambung rubber band bracket braces kawat gigi ligature ties tie dental orthodontic ortho gigi gulungan rol kawat braces behelldental,behel power chain ao usa gulung rantai tarik sambung rubber band bracket braces kawat gigi ligature ties tie dental orthodontic ortho gigi gulung rol kawat braces behelldental,43.0,27.0,16.0,37.2
Shopee,Click Natural Toothpaste Whitening + All Out Protection - Pasta Gigi Pemutih,click natural toothpaste,click natural toothpaste whitening all out protection pasta gigi pemutih,click toothpaste whitening out protection pasta gigi pemutih,click toothpaste whitening out protection pasta gigi mutih,12.0,8.0,4.0,33.3
